Sr_No,Job_Profession,Student,Linguistic,Musical,Bodily,Logical_Mathematical,Spatial_Visualization,Interpersonal,Intrapersonal,Naturalist,Student_ID,P1,P2,P3,P4,P5,P6,P7,P8,Dominant_Intelligence,Average_Intelligence_Score,Average_Performance,Performance_Category
60,Financial Advisor,S2962,20,8,13,16,13,18,17,8,S2962,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR,Linguistic,14.12,2.25,Good
60,Financial Advisor,S2963,19,7,12,16,12,19,17,7,S2963,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR,Linguistic,13.62,2.25,Good
60,Financial Advisor,S2964,18,8,11,16,13,18,17,6,S2964,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR,Linguistic,13.38,2.25,Good
60,Financial Advisor,S2965,17,6,11,16,12,20,17,8,S2965,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR,Interpersonal,13.38,2.25,Good
60,Financial Advisor,S2966,16,8,12,16,13,19,17,7,S2966,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR,Interpersonal,13.5,2.25,Good
60,Financial Advisor,S2967,15,7,13,16,12,18,17,6,S2967,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR,Interpersonal,13.0,2.25,Good
60,Financial Advisor,S2968,20,8,14,16,13,17,17,8,S2968,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR,Linguistic,14.12,2.25,Good
60,Financial Advisor,S2969,15,6,13,15,12,16,17,7,S2969,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR,Intrapersonal,12.62,2.25,Good
60,Financial Advisor,S2970,16,8,12,15,13,15,17,6,S2970,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR,Intrapersonal,12.75,2.25,Good
60,Financial Advisor,S2971,17,7,11,15,12,18,17,8,S2971,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR,Interpersonal,13.12,2.25,Good
60,Financial Advisor,S2972,18,8,11,15,13,17,17,7,S2972,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR,Linguistic,13.25,2.25,Good
60,Financial Advisor,S2973,19,6,12,15,12,18,17,6,S2973,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR,Linguistic,13.12,2.25,Good
60,Financial Advisor,S2974,20,8,13,15,13,19,17,8,S2974,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR,Linguistic,14.12,2.25,Good
60,Financial Advisor,S2975,19,7,14,15,12,18,17,7,S2975,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR,Linguistic,13.62,2.25,Good
60,Financial Advisor,S2976,18,8,13,15,13,20,17,6,S2976,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR,Interpersonal,13.75,2.25,Good
60,Financial Advisor,S2977,17,6,12,15,12,19,17,8,S2977,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR,Interpersonal,13.25,2.25,Good
60,Financial Advisor,S2978,16,8,11,15,13,18,17,7,S2978,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR,Interpersonal,13.12,2.25,Good
60,Financial Advisor,S2979,15,7,11,15,12,17,17,6,S2979,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR,Interpersonal,12.5,2.25,Good
60,Financial Advisor,S2980,20,8,12,15,13,16,17,8,S2980,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR,Linguistic,13.62,2.25,Good
60,Financial Advisor,S2981,15,6,13,15,12,15,17,7,S2981,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR,Intrapersonal,12.5,2.25,Good
60,Financial Advisor,S2982,16,8,14,15,13,17,17,6,S2982,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR,Interpersonal,13.25,2.25,Good
60,Financial Advisor,S2983,17,7,13,15,12,18,17,8,S2983,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR,Interpersonal,13.38,2.25,Good
60,Financial Advisor,S2984,18,8,12,15,13,19,17,7,S2984,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR,Interpersonal,13.62,2.25,Good
60,Financial Advisor,S2985,19,6,11,15,12,18,17,6,S2985,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR,Linguistic,13.0,2.25,Good
60,Financial Advisor,S2986,20,8,11,18,13,20,17,8,S2986,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR,Linguistic,14.38,2.25,Good
60,Financial Advisor,S2987,19,7,12,18,12,19,17,7,S2987,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR,Linguistic,13.88,2.25,Good
60,Financial Advisor,S2988,18,8,13,18,13,18,17,6,S2988,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR,Linguistic,13.88,2.25,Good
60,Financial Advisor,S2989,17,6,14,18,12,17,17,8,S2989,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR,Logical_Mathematical,13.62,2.25,Good
60,Financial Advisor,S2990,16,8,13,18,13,16,17,7,S2990,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR,Logical_Mathematical,13.5,2.25,Good
60,Financial Advisor,S2991,15,7,12,18,12,15,17,6,S2991,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR,Logical_Mathematical,12.75,2.25,Good
60,Financial Advisor,S2992,20,8,11,18,13,17,17,8,S2992,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR,Linguistic,14.0,2.25,Good
60,Financial Advisor,S2993,15,6,12,18,12,18,17,7,S2993,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR,Logical_Mathematical,13.12,2.25,Good
60,Financial Advisor,S2994,16,8,11,18,13,19,17,6,S2994,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR,Interpersonal,13.5,2.25,Good
60,Financial Advisor,S2995,17,7,11,18,12,18,17,8,S2995,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR,Logical_Mathematical,13.5,2.25,Good
60,Financial Advisor,S2996,18,8,12,18,13,20,17,7,S2996,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR,Interpersonal,14.12,2.25,Good
60,Financial Advisor,S2997,19,6,13,18,12,19,17,6,S2997,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR,Linguistic,13.75,2.25,Good
60,Financial Advisor,S2998,20,8,14,18,13,18,17,8,S2998,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR,Linguistic,14.5,2.25,Good
60,Financial Advisor,S2999,16,9,13,18,14,17,17,9,S2999,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR,Logical_Mathematical,14.12,2.25,Good
60,Financial Advisor,S3000,18,7,12,18,11,16,17,6,S3000,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR,Linguistic,13.12,2.25,Good
61,Consultant,S3001,12,5,7,20,5,16,20,5,S3001,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR,Logical_Mathematical,11.25,1.88,Average
61,Consultant,S3002,11,6,6,17,9,15,19,6,S3002,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR,Intrapersonal,11.12,1.88,Average
61,Consultant,S3003,13,7,5,16,7,17,18,7,S3003,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR,Intrapersonal,11.25,1.88,Average
61,Consultant,S3004,14,5,8,19,6,18,17,5,S3004,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR,Logical_Mathematical,11.5,1.88,Average
61,Consultant,S3005,11,6,9,15,6,20,16,6,S3005,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR,Interpersonal,11.12,1.88,Average
61,Consultant,S3006,12,7,6,18,7,16,15,7,S3006,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR,Logical_Mathematical,11.0,1.88,Average
61,Consultant,S3007,11,5,5,19,5,15,20,5,S3007,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR,Intrapersonal,10.62,1.88,Average
61,Consultant,S3008,13,6,9,16,9,17,19,6,S3008,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR,Intrapersonal,11.88,1.88,Average
61,Consultant,S3009,14,7,7,17,7,18,18,7,S3009,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR,Interpersonal,11.88,1.88,Average
61,Consultant,S3010,11,8,6,16,6,20,17,8,S3010,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR,Interpersonal,11.5,1.88,Average
61,Consultant,S3011,12,9,5,19,6,16,16,9,S3011,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR,Logical_Mathematical,11.5,1.88,Average
61,Consultant,S3012,11,10,9,15,7,15,15,10,S3012,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR,Logical_Mathematical,11.5,1.88,Average
61,Consultant,S3013,13,8,6,18,5,17,20,8,S3013,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR,Intrapersonal,11.88,1.88,Average
61,Consultant,S3014,14,9,5,19,9,18,19,9,S3014,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR,Logical_Mathematical,12.75,1.88,Average
61,Consultant,S3015,11,10,9,16,7,20,18,10,S3015,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR,Interpersonal,12.62,1.88,Average
61,Consultant,S3016,12,8,9,17,6,16,17,8,S3016,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR,Logical_Mathematical,11.62,1.88,Average
61,Consultant,S3017,11,9,6,16,6,15,16,9,S3017,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR,Logical_Mathematical,11.0,1.88,Average
61,Consultant,S3018,13,10,5,19,6,17,15,10,S3018,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR,Logical_Mathematical,11.88,1.88,Average
61,Consultant,S3019,14,8,9,15,6,18,20,8,S3019,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR,Intrapersonal,12.25,1.88,Average
61,Consultant,S3020,11,9,7,18,5,20,19,9,S3020,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR,Interpersonal,12.25,1.88,Average
61,Consultant,S3021,12,10,6,19,9,16,18,10,S3021,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR,Logical_Mathematical,12.5,1.88,Average
61,Consultant,S3022,11,6,6,16,7,15,17,6,S3022,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR,Intrapersonal,10.5,1.88,Average
61,Consultant,S3023,13,6,9,17,6,17,16,6,S3023,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR,Logical_Mathematical,11.25,1.88,Average
61,Consultant,S3024,14,6,6,16,6,18,15,6,S3024,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR,Interpersonal,10.88,1.88,Average
61,Consultant,S3025,11,6,5,19,5,20,20,6,S3025,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR,Interpersonal,11.5,1.88,Average
61,Consultant,S3026,12,6,9,15,9,16,19,6,S3026,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR,Intrapersonal,11.5,1.88,Average
61,Consultant,S3027,11,6,7,18,7,15,18,6,S3027,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR,Logical_Mathematical,11.0,1.88,Average
61,Consultant,S3028,13,6,6,19,6,17,17,6,S3028,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR,Logical_Mathematical,11.25,1.88,Average
61,Consultant,S3029,14,6,6,16,6,18,16,6,S3029,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR,Interpersonal,11.0,1.88,Average
61,Consultant,S3030,11,5,9,20,6,20,15,9,S3030,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR,Logical_Mathematical,11.88,1.88,Average
61,Consultant,S3031,12,9,6,19,6,16,20,6,S3031,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR,Intrapersonal,11.75,1.88,Average
61,Consultant,S3032,11,7,5,18,9,15,19,5,S3032,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR,Intrapersonal,11.12,1.88,Average
61,Consultant,S3033,13,6,9,17,9,17,18,9,S3033,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR,Intrapersonal,12.25,1.88,Average
61,Consultant,S3034,14,6,7,15,9,18,17,7,S3034,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR,Interpersonal,11.62,1.88,Average
61,Consultant,S3035,11,7,9,16,9,20,16,7,S3035,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR,Interpersonal,11.88,1.88,Average
61,Consultant,S3036,12,8,9,15,9,16,15,8,S3036,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR,Interpersonal,11.5,1.88,Average
61,Consultant,S3037,11,8,9,20,9,15,20,8,S3037,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR,Logical_Mathematical,12.5,1.88,Average
61,Consultant,S3038,13,8,9,19,9,17,19,8,S3038,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR,Logical_Mathematical,12.75,1.88,Average
61,Consultant,S3039,14,8,6,18,9,18,18,8,S3039,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR,Logical_Mathematical,12.38,1.88,Average
61,Consultant,S3040,11,8,5,17,9,20,17,8,S3040,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR,Interpersonal,11.88,1.88,Average
61,Consultant,S3041,12,8,9,15,9,16,16,8,S3041,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR,Interpersonal,11.62,1.88,Average
61,Consultant,S3042,11,8,7,16,9,15,15,8,S3042,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR,Logical_Mathematical,11.12,1.88,Average
61,Consultant,S3043,13,8,8,15,10,17,20,8,S3043,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR,Intrapersonal,12.38,1.88,Average
61,Consultant,S3044,14,9,7,20,8,18,19,9,S3044,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR,Logical_Mathematical,13.0,1.88,Average
61,Consultant,S3045,11,9,6,19,7,20,18,9,S3045,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR,Interpersonal,12.38,1.88,Average
61,Consultant,S3046,12,9,5,18,6,16,17,9,S3046,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR,Logical_Mathematical,11.5,1.88,Average
61,Consultant,S3047,11,9,9,17,5,15,16,9,S3047,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR,Logical_Mathematical,11.38,1.88,Average
61,Consultant,S3048,13,9,8,15,10,17,15,9,S3048,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR,Interpersonal,12.0,1.88,Average
61,Consultant,S3049,14,9,7,16,9,18,17,9,S3049,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR,Interpersonal,12.38,1.88,Average
61,Consultant,S3050,11,9,5,15,7,20,15,9,S3050,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR,Interpersonal,11.38,1.88,Average
62,Archeologist,S3051,11,5,12,11,12,5,18,20,S3051,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,Naturalist,11.75,2.0,Good
62,Archeologist,S3052,12,6,12,12,12,6,19,20,S3052,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,Naturalist,12.38,2.0,Good
62,Archeologist,S3053,13,7,13,13,12,7,20,20,S3053,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,Intrapersonal,13.12,2.0,Good
62,Archeologist,S3054,14,5,13,14,12,8,17,15,S3054,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,Intrapersonal,12.25,2.0,Good
62,Archeologist,S3055,11,6,14,11,12,9,16,18,S3055,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,Naturalist,12.12,2.0,Good
62,Archeologist,S3056,12,7,14,11,12,10,15,19,S3056,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,Naturalist,12.5,2.0,Good
62,Archeologist,S3057,13,5,11,12,12,9,18,20,S3057,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,Naturalist,12.5,2.0,Good
62,Archeologist,S3058,14,6,11,12,12,8,19,17,S3058,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,Intrapersonal,12.38,2.0,Good
62,Archeologist,S3059,11,7,12,14,12,7,20,20,S3059,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,Intrapersonal,12.88,2.0,Good
62,Archeologist,S3060,12,8,12,11,12,6,17,15,S3060,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,Intrapersonal,11.62,2.0,Good
62,Archeologist,S3061,13,9,13,12,12,5,16,18,S3061,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,Naturalist,12.25,2.0,Good
62,Archeologist,S3062,14,10,13,11,12,5,15,19,S3062,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,Naturalist,12.38,2.0,Good
62,Archeologist,S3063,11,8,14,14,12,6,18,20,S3063,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,Naturalist,12.88,2.0,Good
62,Archeologist,S3064,12,9,14,11,12,7,19,17,S3064,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,Intrapersonal,12.62,2.0,Good
62,Archeologist,S3065,13,10,11,12,12,8,20,20,S3065,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,Intrapersonal,13.25,2.0,Good
62,Archeologist,S3066,14,8,11,11,12,9,17,15,S3066,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,Intrapersonal,12.12,2.0,Good
62,Archeologist,S3067,11,9,12,14,12,10,16,18,S3067,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,Naturalist,12.75,2.0,Good
62,Archeologist,S3068,12,10,12,11,12,9,15,19,S3068,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,Naturalist,12.5,2.0,Good
62,Archeologist,S3069,13,8,13,12,14,8,20,20,S3069,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,Intrapersonal,13.5,2.0,Good
62,Archeologist,S3070,14,9,13,11,14,7,15,17,S3070,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,Naturalist,12.5,2.0,Good
62,Archeologist,S3071,11,10,14,11,14,6,18,19,S3071,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,Naturalist,12.88,2.0,Good
62,Archeologist,S3072,12,6,14,11,14,5,19,15,S3072,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,Intrapersonal,12.0,2.0,Good
62,Archeologist,S3073,13,5,11,14,14,5,20,18,S3073,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,Intrapersonal,12.5,2.0,Good
62,Archeologist,S3074,14,5,11,11,14,6,17,19,S3074,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,Naturalist,12.12,2.0,Good
62,Archeologist,S3075,11,6,12,12,14,7,20,20,S3075,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,Intrapersonal,12.75,2.0,Good
62,Archeologist,S3076,12,7,12,12,14,8,15,17,S3076,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,Naturalist,12.12,2.0,Good
62,Archeologist,S3077,13,8,13,12,14,9,18,19,S3077,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,Naturalist,13.25,2.0,Good
62,Archeologist,S3078,14,6,13,12,14,10,19,15,S3078,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,Intrapersonal,12.88,2.0,Good
62,Archeologist,S3079,11,6,14,14,14,9,20,18,S3079,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,Intrapersonal,13.25,2.0,Good
62,Archeologist,S3080,12,6,14,11,14,8,17,19,S3080,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,Naturalist,12.62,2.0,Good
62,Archeologist,S3081,13,5,11,12,14,7,20,20,S3081,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,Intrapersonal,12.75,2.0,Good
62,Archeologist,S3082,14,5,11,12,11,6,15,17,S3082,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,Naturalist,11.38,2.0,Good
62,Archeologist,S3083,11,6,12,12,11,5,18,19,S3083,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,Naturalist,11.75,2.0,Good
62,Archeologist,S3084,12,7,12,12,11,5,19,15,S3084,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,Intrapersonal,11.62,2.0,Good
62,Archeologist,S3085,13,8,13,12,11,6,20,18,S3085,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,Intrapersonal,12.62,2.0,Good
62,Archeologist,S3086,14,8,13,12,11,7,17,19,S3086,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,Naturalist,12.62,2.0,Good
62,Archeologist,S3087,11,6,14,12,11,8,19,20,S3087,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,Naturalist,12.62,2.0,Good
62,Archeologist,S3088,12,5,14,12,11,9,15,17,S3088,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,Naturalist,11.88,2.0,Good
62,Archeologist,S3089,13,5,11,13,11,10,18,15,S3089,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,Intrapersonal,12.0,2.0,Good
62,Archeologist,S3090,14,6,11,13,11,9,19,15,S3090,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,Intrapersonal,12.25,2.0,Good
62,Archeologist,S3091,11,7,12,13,11,8,20,15,S3091,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,Intrapersonal,12.12,2.0,Good
62,Archeologist,S3092,12,8,12,13,11,7,17,18,S3092,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,Naturalist,12.25,2.0,Good
62,Archeologist,S3093,13,8,13,13,11,6,15,19,S3093,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,Naturalist,12.25,2.0,Good
62,Archeologist,S3094,14,9,13,13,11,5,18,20,S3094,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,Naturalist,12.88,2.0,Good
62,Archeologist,S3095,11,6,14,13,11,10,19,17,S3095,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,Intrapersonal,12.62,2.0,Good
62,Archeologist,S3096,12,5,14,13,11,9,20,15,S3096,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,Intrapersonal,12.38,2.0,Good
62,Archeologist,S3097,13,5,11,13,11,8,17,18,S3097,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,Naturalist,12.0,2.0,Good
62,Archeologist,S3098,14,6,11,13,11,7,19,19,S3098,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,Intrapersonal,12.5,2.0,Good
62,Archeologist,S3099,11,7,11,13,11,6,18,20,S3099,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,Naturalist,12.12,2.0,Good
62,Archeologist,S3100,12,8,11,13,11,5,16,17,S3100,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,Naturalist,11.62,2.0,Good
63,Pre Primary Teacher (2020 NEP and Mental Health),S3101,15,12,18,11,12,20,5,5,S3101,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,Interpersonal,12.25,2.12,Good
63,Pre Primary Teacher (2020 NEP and Mental Health),S3102,18,13,19,12,12,20,6,6,S3102,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,Interpersonal,13.25,2.12,Good
63,Pre Primary Teacher (2020 NEP and Mental Health),S3103,19,14,20,13,12,20,7,7,S3103,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,Bodily,14.0,2.12,Good
63,Pre Primary Teacher (2020 NEP and Mental Health),S3104,20,11,17,14,12,20,5,5,S3104,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,Linguistic,13.0,2.12,Good
63,Pre Primary Teacher (2020 NEP and Mental Health),S3105,17,12,16,13,12,20,6,6,S3105,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,Interpersonal,12.75,2.12,Good
63,Pre Primary Teacher (2020 NEP and Mental Health),S3106,20,13,15,12,12,20,8,7,S3106,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,Linguistic,13.38,2.12,Good
63,Pre Primary Teacher (2020 NEP and Mental Health),S3107,15,14,18,11,12,20,9,5,S3107,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,Interpersonal,13.0,2.12,Good
63,Pre Primary Teacher (2020 NEP and Mental Health),S3108,18,11,19,11,12,20,10,6,S3108,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,Interpersonal,13.38,2.12,Good
63,Pre Primary Teacher (2020 NEP and Mental Health),S3109,19,12,20,12,12,20,8,7,S3109,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,Bodily,13.75,2.12,Good
63,Pre Primary Teacher (2020 NEP and Mental Health),S3110,20,13,17,13,12,20,9,8,S3110,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,Linguistic,14.0,2.12,Good
63,Pre Primary Teacher (2020 NEP and Mental Health),S3111,17,14,16,14,12,20,10,9,S3111,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,Interpersonal,14.0,2.12,Good
63,Pre Primary Teacher (2020 NEP and Mental Health),S3112,15,11,15,13,12,20,8,10,S3112,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,Interpersonal,13.0,2.12,Good
63,Pre Primary Teacher (2020 NEP and Mental Health),S3113,18,12,18,12,12,20,9,8,S3113,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,Interpersonal,13.62,2.12,Good
63,Pre Primary Teacher (2020 NEP and Mental Health),S3114,19,13,19,11,12,20,10,9,S3114,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,Interpersonal,14.12,2.12,Good
63,Pre Primary Teacher (2020 NEP and Mental Health),S3115,20,14,20,11,12,20,8,10,S3115,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,Linguistic,14.38,2.12,Good
63,Pre Primary Teacher (2020 NEP and Mental Health),S3116,17,11,17,12,12,20,9,8,S3116,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,Interpersonal,13.25,2.12,Good
63,Pre Primary Teacher (2020 NEP and Mental Health),S3117,19,12,16,13,12,19,10,9,S3117,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,Linguistic,13.75,2.12,Good
63,Pre Primary Teacher (2020 NEP and Mental Health),S3118,19,13,15,14,12,19,8,10,S3118,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,Linguistic,13.75,2.12,Good
63,Pre Primary Teacher (2020 NEP and Mental Health),S3119,19,14,20,13,14,19,9,8,S3119,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,Bodily,14.5,2.12,Good
63,Pre Primary Teacher (2020 NEP and Mental Health),S3120,15,11,19,12,14,19,10,9,S3120,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,Bodily,13.62,2.12,Good
63,Pre Primary Teacher (2020 NEP and Mental Health),S3121,18,12,15,11,14,19,8,10,S3121,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,Interpersonal,13.38,2.12,Good
63,Pre Primary Teacher (2020 NEP and Mental Health),S3122,19,13,18,11,14,19,9,6,S3122,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,Linguistic,13.62,2.12,Good
63,Pre Primary Teacher (2020 NEP and Mental Health),S3123,20,14,19,12,14,19,10,6,S3123,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,Linguistic,14.25,2.12,Good
