Student_ID,Job_Profession,Dominant_Intelligence,Average_Intelligence_Score,Average_Performance,Performance_Category
S3302,Medical,Interpersonal,12.62,2.0,Good
S3303,Medical,Interpersonal,12.5,2.0,Good
S3304,Medical,Naturalist,12.0,2.0,Good
S3305,Medical,Naturalist,11.88,2.0,Good
S3306,Medical,Naturalist,12.62,2.0,Good
S3307,Medical,Interpersonal,12.5,2.0,Good
S3308,Medical,Interpersonal,12.38,2.0,Good
S3309,Medical,Interpersonal,12.75,2.0,Good
S3310,Medical,Naturalist,12.62,2.0,Good
S3311,Medical,Naturalist,12.25,2.0,Good
S3312,Medical,Naturalist,12.5,2.0,Good
S3313,Medical,Interpersonal,12.25,2.0,Good
S3314,Medical,Interpersonal,12.38,2.0,Good
S3315,Medical,Interpersonal,13.0,2.0,Good
S3316,Medical,Naturalist,12.38,2.0,Good
S3317,Medical,Naturalist,12.25,2.0,Good
S3318,Medical,Naturalist,13.0,2.0,Good
S3319,Medical,Interpersonal,12.38,2.0,Good
S3320,Medical,Interpersonal,12.88,2.0,Good
S3321,Medical,Naturalist,12.75,2.0,Good
S3322,Medical,Naturalist,12.62,2.0,Good
S3323,Medical,Naturalist,12.88,2.0,Good
S3324,Medical,Naturalist,13.0,2.0,Good
S3325,Medical,Interpersonal,12.88,2.0,Good
S3326,Medical,Interpersonal,12.38,2.0,Good
S3327,Medical,Interpersonal,12.62,2.0,Good
S3328,Medical,Naturalist,12.75,2.0,Good
S3329,Medical,Naturalist,12.88,2.0,Good
S3330,Medical,Naturalist,13.25,2.0,Good
S3331,Medical,Interpersonal,12.5,2.0,Good
S3332,Medical,Interpersonal,13.25,2.0,Good
S3333,Medical,Interpersonal,12.75,2.0,Good
S3334,Medical,Interpersonal,13.0,2.0,Good
S3335,Medical,Naturalist,12.12,2.0,Good
S3336,Medical,Naturalist,12.5,2.0,Good
S3337,Medical,Interpersonal,11.75,2.0,Good
S3338,Medical,Interpersonal,11.62,2.0,Good
S3339,Medical,Interpersonal,12.25,2.0,Good
S3340,Medical,Interpersonal,12.25,2.0,Good
S3341,Medical,Interpersonal,12.25,2.0,Good
S3342,Medical,Interpersonal,12.75,2.0,Good
S3343,Medical,Interpersonal,11.88,2.0,Good
S3344,Medical,Interpersonal,12.0,2.0,Good
S3345,Medical,Interpersonal,12.38,2.0,Good
S3346,Medical,Interpersonal,12.38,2.0,Good
S3347,Medical,Naturalist,11.88,2.0,Good
S3348,Medical,Naturalist,12.62,2.0,Good
S3349,Medical,Naturalist,12.5,2.0,Good
S3350,Medical,Naturalist,12.62,2.0,Good
S3351,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",Bodily,13.0,2.12,Good
S3352,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",Bodily,13.0,2.12,Good
S3353,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",Interpersonal,13.12,2.12,Good
S3354,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",Interpersonal,12.75,2.12,Good
S3355,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",Interpersonal,12.62,2.12,Good
S3356,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",Linguistic,12.75,2.12,Good
S3357,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",Bodily,13.12,2.12,Good
S3358,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",Bodily,13.25,2.12,Good
S3359,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",Linguistic,13.62,2.12,Good
S3360,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",Linguistic,12.5,2.12,Good
S3361,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",Linguistic,12.88,2.12,Good
S3362,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",Linguistic,12.25,2.12,Good
S3363,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",Bodily,12.88,2.12,Good
S3364,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",Linguistic,13.75,2.12,Good
S3365,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",Linguistic,13.12,2.12,Good
S3366,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",Linguistic,12.5,2.12,Good
S3367,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",Linguistic,13.12,2.12,Good
S3368,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",Linguistic,12.75,2.12,Good
S3369,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",Bodily,13.5,2.12,Good
S3370,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",Bodily,13.0,2.12,Good
S3371,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",Bodily,12.88,2.12,Good
S3372,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",Linguistic,12.75,2.12,Good
S3373,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",Linguistic,13.25,2.12,Good
S3374,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",Linguistic,12.75,2.12,Good
S3375,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",Bodily,13.0,2.12,Good
S3376,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",Bodily,13.75,2.12,Good
S3377,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",Bodily,12.88,2.12,Good
S3378,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",Interpersonal,12.25,2.12,Good
S3379,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",Interpersonal,12.38,2.12,Good
S3380,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",Linguistic,13.25,2.12,Good
S3381,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",Bodily,13.5,2.12,Good
S3382,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",Bodily,13.62,2.12,Good
S3383,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",Linguistic,13.0,2.12,Good
S3384,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",Interpersonal,12.12,2.12,Good
S3385,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",Interpersonal,13.0,2.12,Good
S3386,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",Interpersonal,13.25,2.12,Good
S3387,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",Bodily,12.62,2.12,Good
S3388,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",Linguistic,13.75,2.12,Good
S3389,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",Linguistic,13.0,2.12,Good
S3390,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",Interpersonal,12.5,2.12,Good
S3391,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",Linguistic,13.25,2.12,Good
S3392,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",Linguistic,12.88,2.12,Good
S3393,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",Bodily,13.12,2.12,Good
S3394,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",Bodily,12.88,2.12,Good
S3395,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",Bodily,12.38,2.12,Good
S3396,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",Linguistic,13.25,2.12,Good
S3397,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",Linguistic,13.62,2.12,Good
S3398,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",Interpersonal,12.75,2.12,Good
S3399,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",Linguistic,12.25,2.12,Good
S3400,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",Linguistic,12.5,2.12,Good
S3401,Militry,Bodily,12.5,2.12,Good
S3402,Militry,Bodily,12.62,2.12,Good
S3403,Militry,Logical_Mathematical,13.75,2.12,Good
S3404,Militry,Interpersonal,13.62,2.12,Good
S3405,Militry,Logical_Mathematical,12.62,2.12,Good
S3406,Militry,Interpersonal,12.38,2.12,Good
S3407,Militry,Bodily,13.25,2.12,Good
S3408,Militry,Bodily,13.12,2.12,Good
S3409,Militry,Logical_Mathematical,13.0,2.12,Good
S3410,Militry,Logical_Mathematical,12.62,2.12,Good
S3411,Militry,Interpersonal,13.0,2.12,Good
S3412,Militry,Logical_Mathematical,12.5,2.12,Good
S3413,Militry,Bodily,13.25,2.12,Good
S3414,Militry,Interpersonal,13.12,2.12,Good
S3415,Militry,Logical_Mathematical,13.25,2.12,Good
S3416,Militry,Logical_Mathematical,12.75,2.12,Good
S3417,Militry,Logical_Mathematical,12.5,2.12,Good
S3418,Militry,Interpersonal,13.12,2.12,Good
S3419,Militry,Bodily,12.75,2.12,Good
S3420,Militry,Bodily,12.25,2.12,Good
S3421,Militry,Logical_Mathematical,14.0,2.12,Good
S3422,Militry,Logical_Mathematical,13.38,2.12,Good
S3423,Militry,Logical_Mathematical,12.75,2.12,Good
S3424,Militry,Interpersonal,12.62,2.12,Good
S3425,Militry,Bodily,13.38,2.12,Good
S3426,Militry,Bodily,12.12,2.12,Good
S3427,Militry,Logical_Mathematical,12.75,2.12,Good
S3428,Militry,Interpersonal,13.62,2.12,Good
S3429,Militry,Interpersonal,13.62,2.12,Good
S3430,Militry,Logical_Mathematical,12.5,2.12,Good
S3431,Militry,Bodily,12.88,2.12,Good
S3432,Militry,Interpersonal,12.38,2.12,Good
S3433,Militry,Logical_Mathematical,12.88,2.12,Good
S3434,Militry,Logical_Mathematical,13.5,2.12,Good
S3435,Militry,Interpersonal,12.88,2.12,Good
S3436,Militry,Interpersonal,12.62,2.12,Good
S3437,Militry,Bodily,12.88,2.12,Good
S3438,Militry,Bodily,13.12,2.12,Good
S3439,Militry,Logical_Mathematical,13.62,2.12,Good
S3440,Militry,Logical_Mathematical,12.62,2.12,Good
S3441,Militry,Logical_Mathematical,12.75,2.12,Good
S3442,Militry,Interpersonal,12.62,2.12,Good
S3443,Militry,Bodily,12.88,2.12,Good
S3444,Militry,Bodily,12.88,2.12,Good
S3445,Militry,Logical_Mathematical,13.5,2.12,Good
S3446,Militry,Interpersonal,13.5,2.12,Good
S3447,Militry,Logical_Mathematical,12.88,2.12,Good
S3448,Militry,Interpersonal,12.25,2.12,Good
S3449,Militry,Interpersonal,13.12,2.12,Good
S3450,Militry,Interpersonal,12.12,2.12,Good
S3451,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),Bodily,13.12,2.12,Good
S3452,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),Bodily,13.38,2.12,Good
S3453,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),Bodily,12.88,2.12,Good
S3454,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),Interpersonal,12.0,2.12,Good
S3455,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),Interpersonal,12.75,2.12,Good
S3456,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),Interpersonal,12.38,2.12,Good
S3457,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),Bodily,13.38,2.12,Good
S3458,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),Bodily,13.25,2.12,Good
S3459,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),Bodily,12.5,2.12,Good
S3460,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),Bodily,12.25,2.12,Good
S3461,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),Interpersonal,13.5,2.12,Good
S3462,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),Interpersonal,13.0,2.12,Good
S3463,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),Logical_Mathematical,12.25,2.12,Good
S3464,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),Logical_Mathematical,12.38,2.12,Good
S3465,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),Bodily,13.38,2.12,Good
S3466,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),Bodily,13.25,2.12,Good
S3467,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),Bodily,13.38,2.12,Good
S3468,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),Bodily,12.25,2.12,Good
S3469,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),Logical_Mathematical,11.88,2.12,Good
S3470,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),Logical_Mathematical,12.62,2.12,Good
S3471,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),Interpersonal,13.0,2.12,Good
S3472,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),Bodily,12.75,2.12,Good
S3473,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),Bodily,13.62,2.12,Good
S3474,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),Bodily,12.75,2.12,Good
S3475,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),Logical_Mathematical,13.12,2.12,Good
S3476,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),Logical_Mathematical,13.25,2.12,Good
S3477,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),Logical_Mathematical,12.12,2.12,Good
S3478,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),Logical_Mathematical,11.62,2.12,Good
S3479,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),Bodily,12.75,2.12,Good
S3480,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),Bodily,13.0,2.12,Good
S3481,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),Logical_Mathematical,13.62,2.12,Good
S3482,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),Logical_Mathematical,13.38,2.12,Good
S3483,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),Logical_Mathematical,12.62,2.12,Good
S3484,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),Interpersonal,12.12,2.12,Good
S3485,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),Interpersonal,12.88,2.12,Good
S3486,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),Bodily,13.0,2.12,Good
S3487,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),Bodily,13.0,2.12,Good
S3488,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),Bodily,13.38,2.12,Good
S3489,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),Bodily,13.38,2.12,Good
S3490,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),Bodily,12.75,2.12,Good
S3491,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),Bodily,13.25,2.12,Good
S3492,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),Interpersonal,12.25,2.12,Good
S3493,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),Logical_Mathematical,12.12,2.12,Good
S3494,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),Bodily,13.0,2.12,Good
S3495,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),Bodily,12.75,2.12,Good
S3496,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),Bodily,12.38,2.12,Good
S3497,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),Interpersonal,13.88,2.12,Good
S3498,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),Interpersonal,13.0,2.12,Good
S3499,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),Interpersonal,12.62,2.12,Good
S3500,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),Interpersonal,12.88,2.12,Good
S3501,"Police Force (Spies, CBI officials, CID, Detectives)",Logical_Mathematical,13.12,2.12,Good
S3502,"Police Force (Spies, CBI officials, CID, Detectives)",Interpersonal,13.62,2.12,Good
S3503,"Police Force (Spies, CBI officials, CID, Detectives)",Interpersonal,13.38,2.12,Good
S3504,"Police Force (Spies, CBI officials, CID, Detectives)",Interpersonal,12.75,2.12,Good
S3505,"Police Force (Spies, CBI officials, CID, Detectives)",Interpersonal,12.38,2.12,Good
S3506,"Police Force (Spies, CBI officials, CID, Detectives)",Bodily,13.38,2.12,Good
S3507,"Police Force (Spies, CBI officials, CID, Detectives)",Logical_Mathematical,13.38,2.12,Good
S3508,"Police Force (Spies, CBI officials, CID, Detectives)",Interpersonal,13.12,2.12,Good
S3509,"Police Force (Spies, CBI officials, CID, Detectives)",Interpersonal,13.5,2.12,Good
S3510,"Police Force (Spies, CBI officials, CID, Detectives)",Interpersonal,13.75,2.12,Good
S3511,"Police Force (Spies, CBI officials, CID, Detectives)",Interpersonal,13.75,2.12,Good
S3512,"Police Force (Spies, CBI officials, CID, Detectives)",Interpersonal,12.88,2.12,Good
S3513,"Police Force (Spies, CBI officials, CID, Detectives)",Logical_Mathematical,13.5,2.12,Good
S3514,"Police Force (Spies, CBI officials, CID, Detectives)",Interpersonal,13.38,2.12,Good
S3515,"Police Force (Spies, CBI officials, CID, Detectives)",Interpersonal,13.12,2.12,Good
S3516,"Police Force (Spies, CBI officials, CID, Detectives)",Bodily,13.5,2.12,Good
S3517,"Police Force (Spies, CBI officials, CID, Detectives)",Interpersonal,13.88,2.12,Good
S3518,"Police Force (Spies, CBI officials, CID, Detectives)",Interpersonal,13.25,2.12,Good
S3519,"Police Force (Spies, CBI officials, CID, Detectives)",Logical_Mathematical,13.0,2.12,Good
S3520,"Police Force (Spies, CBI officials, CID, Detectives)",Interpersonal,14.12,2.12,Good
S3521,"Police Force (Spies, CBI officials, CID, Detectives)",Bodily,13.38,2.12,Good
S3522,"Police Force (Spies, CBI officials, CID, Detectives)",Interpersonal,12.75,2.12,Good
S3523,"Police Force (Spies, CBI officials, CID, Detectives)",Interpersonal,13.12,2.12,Good
S3524,"Police Force (Spies, CBI officials, CID, Detectives)",Interpersonal,12.88,2.12,Good
S3525,"Police Force (Spies, CBI officials, CID, Detectives)",Bodily,13.75,2.12,Good
S3526,"Police Force (Spies, CBI officials, CID, Detectives)",Bodily,13.62,2.12,Good
S3527,"Police Force (Spies, CBI officials, CID, Detectives)",Bodily,13.88,2.12,Good
S3528,"Police Force (Spies, CBI officials, CID, Detectives)",Interpersonal,13.38,2.12,Good
S3529,"Police Force (Spies, CBI officials, CID, Detectives)",Bodily,13.62,2.12,Good
S3530,"Police Force (Spies, CBI officials, CID, Detectives)",Bodily,13.62,2.12,Good
S3531,"Police Force (Spies, CBI officials, CID, Detectives)",Logical_Mathematical,13.88,2.12,Good
S3532,"Police Force (Spies, CBI officials, CID, Detectives)",Logical_Mathematical,13.12,2.12,Good
S3533,"Police Force (Spies, CBI officials, CID, Detectives)",Logical_Mathematical,12.38,2.12,Good
S3534,"Police Force (Spies, CBI officials, CID, Detectives)",Logical_Mathematical,12.62,2.12,Good
S3535,"Police Force (Spies, CBI officials, CID, Detectives)",Bodily,12.5,2.12,Good
S3536,"Police Force (Spies, CBI officials, CID, Detectives)",Bodily,12.38,2.12,Good
S3537,"Police Force (Spies, CBI officials, CID, Detectives)",Logical_Mathematical,12.75,2.12,Good
S3538,"Police Force (Spies, CBI officials, CID, Detectives)",Logical_Mathematical,12.75,2.12,Good
S3539,"Police Force (Spies, CBI officials, CID, Detectives)",Bodily,12.62,2.12,Good
S3540,"Police Force (Spies, CBI officials, CID, Detectives)",Bodily,11.75,2.12,Good
S3541,"Police Force (Spies, CBI officials, CID, Detectives)",Bodily,12.5,2.12,Good
